"category","subcategory","name","url","feed_url","feed_error_attempt","alexa","image_capture_attempt","attempt_reset_count","image_hour","image_updated_at","status"
"Science","Space","Space News","http://www.spacenews.com/","http://spacenews.com/feed/","","91720","","","D","18 hours ago","active"
"Science","Space","Red Orbit","http://www.redorbit.com/","http://www.redorbit.com/feed/podcast","","5420","","","D","Oct 17, 2017","problem"
"Science","Space","Space.com","http://www.space.com/","http://www.space.com/home/feed/site.xml","","4432","","","D","Dec 10, 2016","problem"
"Science","Space","NASA","http://www.nasa.gov/","","","777","","","D","Dec 7, 2015","inactive"
"Science","Space","Space Weather","http://spaceweather.com/","","","32441","","","D","Sep 30, 2017","problem"
"Science","Space","Space Daily","http://www.spacedaily.com/","http://www.spacedaily.com/spacedaily.xml","","100231","","","D","10 hours ago","active"
"Science","Space","Space Ref","http://spaceref.com/","http://feeds.feedburner.com/spaceref/jext","494","184522","","","D","10 hours ago","active"
"Science","Space","European Space Agency","http://www.esa.int/","http://www.esa.int/rssfeed/TopNews","","14509","","","D","Oct 14, 2017","problem"
"Science","Space","Air & Space","http://www.airspacemag.com/","","","95265","","","D","Dec 8, 2015","inactive"
"Science","Sites","Science Links","http://sciencenetlinks.com/","http://sciencenetlinks.com/blog/snl-educator/feed/","","172267","","","D","May 21, 2016","problem"
"Science","News","Physics","https://physics.aps.org/","http://feeds.feedburner.com/PhysicsCentralFeatures","","5327","","","D","14 hours ago","active"
"Science","Sites","Next Nature","http://www.nextnature.net/","","","563408","","","D","","inactive"
"Science","Sites","FW Thinking","http://www.fwthinking.com/","","","592525","","","D","Apr 12, 2016","problem"
"Info","Services","National Science Foundation","http://www.nsf.gov/","http://www.nsf.gov/rss/rss_www_discoveries.xml","97","20171","","","N","Oct 3, 2017","active"
"Science","Sites","BBC Future","http://www.bbc.com/future","","","112","","","D","16 hours ago","active"
"Science","Sites","How Stuff Works","http://www.howstuffworks.com/","http://syndication.howstuffworks.com/rss/HSW","","1546","","","D","10 hours ago","active"
"Science","Sites","Futurity","http://www.futurity.org/","http://www.futurity.org/feed/","","69667","","","D","18 hours ago","active"
"Info","Education","Physics Link","http://physlink.com/","","","94532","","","N","Sep 25, 2017","active"
"Science","Sites","IEEE Spectrum","http://spectrum.ieee.org/","","","2397","","","D","Jan 31, 2016","inactive"
"Info","Education","Internet Scientific Publications","http://ispub.com/","","","194332","","","N","","active"
"Science","Sites","Robo Hub","http://robohub.org/","http://robohub.org/feed/","","164329","","","D","16 hours ago","active"
"Info","Education","Arduino","http://www.arduino.cc/","","","5120","","","N","May 5, 2016","active"
"Science","Sites","Science of Us - NY Mag","http://nymag.com/scienceofus/","","","1947","","","D","Feb 29, 2016","inactive"
"Science","Sites","3D Print","http://3dprint.com/","","","20401","","","D","Mar 31, 2016","inactive"
"Science","Sites","Brain Facts","http://www.brainfacts.org/","","","146852","","","W","","inactive"
"Info","Education","Explore","http://explore.org","","","27489","","","N","Apr 11, 2016","active"
"Ideas","Articles","Digg","http://digg.com/","http://digg.com/rss/top.rss","","955","","","H","52 minutes ago","active"
"Ideas","Articles","Mashable","http://mashable.com/","http://feeds.mashable.com/Mashable","","281","","","H","58 minutes ago","active"
"Ideas","Articles","Buzzfeed","http://www.buzzfeed.com/","","","158","","1","H","1 minute ago","active"
"Info","Services","Hub Pages","http://hubpages.com/","","","1153","","","W","4 days ago","active"
"Ideas","Articles","Mental Floss","http://mentalfloss.com/","http://mentalfloss.com/blogs/feed/rss","281","1708","","","D","15 hours ago","active"
"Ideas","Articles","Big Think","http://bigthink.com/","http://bigthink.com/feeds/main.rss","","17650","","","D","14 hours ago","active"
"Ideas","Articles","Quartz","http://qz.com/","http://qz.com/feed","","1559","","1","D","15 hours ago","active"
"Ideas","Articles","Vox","http://www.vox.com/","","","1050","","2","D","10 hours ago","active"
"Ideas","Articles","Motherboard","http://motherboard.vice.com/","http://motherboard.vice.com/rss","","186","","2","D","15 hours ago","active"
"Ideas","Articles","Aeon","http://www.aeon.co","","","22427","","","D","12 hours ago","active"
"Ideas","Articles","Daily Dot","http://www.dailydot.com/","http://www.dailydot.com/feed/summary/latest/","","2954","","3","D","18 hours ago","active"
"Ideas","Articles","The Baffler","http://www.thebaffler.com/","http://thebaffler.com/feed","","187839","","","D","19 hours ago","active"
"Ideas","Articles","Five Thirty Eight","http://fivethirtyeight.com/","","","3613","","","D","18 hours ago","active"
"Ideas","Articles","Narratively","http://narrative.ly/","http://narrative.ly/feed/","","94304","","","D","16 hours ago","active"
"Ideas","Articles","City Lab","http://www.citylab.com/","http://www.citylab.com/feeds/posts/","54","12247","","","D","Aug 16, 2016","problem"
"Ideas","Articles","Utne","http://www.utne.com/","http://altwire.utne.com/rss/top","","142901","","","D","Aug 30, 2017","problem"
"Ideas","Articles","Priceonomics","http://priceonomics.com/?s=popular","","","48817","","","D","Feb 8, 2016","inactive"
"Ideas","Articles","Pacific Standard","http://www.psmag.com/","","","27210","","","D","Apr 4, 2016","inactive"
"Ideas","Articles","Hair Pin","http://thehairpin.com/","","","41272","","","D","Oct 5, 2017","problem"
"Ideas","Articles","Atlas Obscura","http://www.atlasobscura.com/","http://www.atlasobscura.com/feeds/latest","","12350","","","D","14 hours ago","active"
"Ideas","Articles","Today","http://www.today.com/","","","1170","","1","D","Oct 1, 2017","problem"
"Ideas","Articles","Mic","http://mic.com/","","","1442","","","D","May 16, 2016","problem"
"Ideas","Articles","Daily Beast","http://www.thedailybeast.com/","","","884","","1","H","24 minutes ago","active"
"Ideas","Articles","Backchannel","https://www.wired.com/category/backchannel/","","","668","","1","D","Nov 7, 2017","problem"
"Ideas","Ideas","Triz Journal","http://www.triz-journal.com/","","","1832804","","","W","","inactive"
"Ideas","Ideas","Think Progress","http://thinkprogress.org/","http://thinkprogress.org/feed/?spfeed=home","","2962","","","D","16 hours ago","active"
"Ideas","Ideas","Statistics Brain","http://www.statisticbrain.com/","http://www.statisticbrain.com/feed/","","60110","","1","D","Oct 12, 2017","problem"
"Ideas","Ideas","Unbounded Spirit","http://theunboundedspirit.com/","http://theunboundedspirit.com/feed/ ","","45949","","","D","Oct 17, 2017","problem"
"Ideas","Ideas","American Scholar","https://theamericanscholar.org/","","","207853","","","D","","inactive"
"Ideas","Ideas","New Atlantis","http://www.thenewatlantis.com/","","","274046","","","D","Oct 17, 2017","problem"
"Ideas","Ideas","3 Quarks Daily","http://www.3quarksdaily.com/","http://www.3quarksdaily.com/3quarksdaily/atom.xml","21","182921","","","D","Jun 21, 2016","problem"
"Ideas","Ideas","Walrus","http://thewalrus.ca/","","","197735","","","D","13 hours ago","active"
"Ideas","Ideas","Souciant","http://souciant.com/","http://souciant.com/feed/","","1883475","","","D","13 hours ago","active"
"Ideas","Ideas","Hopes & Fears","http://www.hopesandfears.com/","","","52655","","","D","Mar 17, 2016","inactive"
"Ideas","Ideas","Morning News","http://www.themorningnews.org/","http://feeds.feedburner.com/TheMorningNews/features","","198164","","","D","Oct 5, 2017","problem"
"Ideas","Ideas","The Wire (from The Atlantic)","http://www.thewire.com/","http://feeds.feedburner.com/TheAtlanticWire","308","58842","","2","D","Sep 30, 2017","problem"
"Ideas","Ideas","Triple Pundit","http://www.triplepundit.com/","http://www.triplepundit.com/feed/","26","63355","","","D","16 hours ago","active"
"Ideas","Ideas","Jstor Daily","http://daily.jstor.org/","http://daily.jstor.org/feed/","","3187","","","D","Oct 17, 2017","problem"
"Ideas","Ideas","Medium/Matter","https://medium.com/matter","","","668","","","D","","inactive"
"Ideas","Ideas","Medium/Message","https://medium.com/message","","","668","","","D","","inactive"
"Ideas","Ideas","Long Reads","http://longreads.com/","","","52516","","","W","2 days ago","active"
"Ideas","Ideas","Inverse","https://www.inverse.com/","","","143196","","1","D","15 hours ago","active"
"Info","Education","Guiness World Records","http://www.guinnessworldrecords.com/","","","20729","","","W","2 days ago","active"
"Info","Entertainment","Strange Horizons","http://www.strangehorizons.com/","","","228643","","","N","Oct 1, 2017","active"
"Info","Business","Aeroweb","http://www.bga-aeroweb.com/","","","134779","","","W","3 days ago","active"
"Ideas","Specialized","Hodinkee","http://www.hodinkee.com/","","","41096","","","W","","inactive"
"Ideas","Specialized","Road & Track","http://www.roadandtrack.com/","","","9569","","","D","Oct 3, 2017","problem"
"Ideas","Specialized","Defense One","http://www.defenseone.com/","http://www.defenseone.com/rss/all/","","45932","","","D","13 hours ago","active"
"Ideas","Specialized","Gallup","http://www.gallup.com/","","","9203","","","D","Sep 27, 2017","problem"
"Ideas","Specialized","Outside Online","http://www.outsideonline.com/","http://www.outsideonline.com/rss/all/rss.xml","","8198","","","D","12 hours ago","active"
"Ideas","Specialized","Public Integrity","http://www.publicintegrity.org/","","","120406","","","D","Mar 26, 2016","inactive"
"Ideas","Specialized","The Intercept","https://theintercept.com/","","","12965","","","D","18 hours ago","active"
"Ideas","Specialized","War on the Rocks","http://warontherocks.com/","http://warontherocks.com/feed/","","100033","","","D","13 hours ago","active"
"Ideas","Specialized","Harvard Magazine","http://harvardmagazine.com/","http://harvardmagazine.com/rss.xml","","114811","","","D","Sep 28, 2017","problem"
"Ideas","Specialized","Psychology Today","https://www.psychologytoday.com/","","","2227","","1","D","4 days ago","problem"
"Ideas","Articles","Roads & Kingdoms","http://roadsandkingdoms.com/","http://roadsandkingdoms.com/feed/","","83461","","","D","13 hours ago","active"
"Ideas","Specialized","Breaking Defense","http://breakingdefense.com/","http://feeds.feedburner.com/BreakingDefense/","","106767","","","D","10 hours ago","active"
"Ideas","Specialized","Marshall Project","https://www.themarshallproject.org/","","","88426","","","D","","inactive"
"Science","News","The Bulletin of Atomic Scientists","http://thebulletin.org/","http://thebulletin.org/search-feed","","253364","","","D","Oct 1, 2017","problem"
"Ideas","Specialized","Gatestone Institute","http://www.gatestoneinstitute.org/","http://www.gatestoneinstitute.org/rss.xml","","53471","","","D","19 hours ago","active"
"Ideas","Specialized","Mens Journal","http://www.mensjournal.com/","","","11213","","","D","Apr 16, 2016","problem"
"Ideas","Specialized","PRI - Public Radio Int'l","http://www.pri.org/","http://www.pri.org/feed/index.1.rss","","24410","","","D","15 hours ago","active"
"Ideas","Specialized","Brookings","http://www.brookings.edu/","http://webfeeds.brookings.edu/brookingsrss/topfeeds/latestfrombrookings?format=xml","1","16492","","","D","16 hours ago","active"
"Ideas","Specialized","Reveal News","https://www.revealnews.org/","","","184664","","","D","","inactive"
"Ideas","Specialized","Time Line","https://timeline.com/","","","552198","","","D","","inactive"
"Ideas","Specialized","Modern Diplomacy","http://moderndiplomacy.eu/","","","2908300","","","D","Dec 8, 2015","inactive"
"Ideas","Specialized","Fed Scoop","http://fedscoop.com/","","","485937","","","D","Dec 8, 2015","inactive"
"News","America","Oxford American (South)","http://www.oxfordamerican.org/","http://www.oxfordamerican.org/itemlist?format=feed&type=rss","","401040","","","D","Sep 27, 2017","problem"
"Ideas","Specialized","Harvard Business Review","http://hbr.org/","","","3132","","","D","","inactive"
"Ideas","Culture","Business of Fashion","https://www.businessoffashion.com/articles/","","","19516","","","D","19 hours ago","active"
"Ideas","Culture","Fast Co-design","http://www.fastcodesign.com/","http://www.fastcodesign.com/rss.xml","","5979","","1","D","13 hours ago","active"
"Ideas","Culture","Architecture Daily","http://www.archdaily.com/","http://www.archdaily.com/feed","","5313","","","D","13 hours ago","active"
"Ideas","Culture","Guernica","https://www.guernicamag.com/","","","182886","","","D","","inactive"
"Ideas","Culture","Racked","http://www.racked.com/","","","8286","","","D","18 hours ago","active"
"Ideas","Culture","Model View Culture","https://modelviewculture.com/","","","353837","","","D","","inactive"
"Ideas","Culture","Dezeen","http://www.dezeen.com/","","","10702","","","D","Feb 7, 2016","inactive"
"Ideas","History","Collectors Weekly","http://www.collectorsweekly.com/","","","26094","","","D","16 hours ago","active"
"Ideas","Culture","Fashionista","http://fashionista.com/","","","13059","","","D","Dec 8, 2015","inactive"
"Ideas","Culture","This Is Collosal","http://www.thisiscolossal.com/","http://www.thisiscolossal.com/feed/","","7878","","","D","15 hours ago","active"
"Ideas","Culture","Amusing Planet","http://www.amusingplanet.com/","http://feeds.feedburner.com/amusingplanet","493","47511","","","D","15 hours ago","active"
"Ideas","Culture","Boing Boing","http://boingboing.net/","http://boingboing.net/feed","","2434","","","D","19 hours ago","active"
"Ideas","Culture","Details","http://www.details.com/","","","17464","","","D","Dec 8, 2015","inactive"
"Ideas","Culture","Fusion","http://fusion.net/","","","7463","","3","D","Sep 25, 2017","problem"
"Ideas","Culture","Hyperallergic","http://hyperallergic.com/","http://feeds.hyperallergic.com/hyperallergic","","37200","","","D","Sep 25, 2017","problem"
"Ideas","Culture","Take Part","http://www.takepart.com/","http://www.takepart.com/content/all/feed.xml","","7463","","","D","Jan 28, 2017","problem"
"Ideas","Culture","Big Round Table","http://www.thebigroundtable.com/","","","439994","","1","D","Oct 8, 2017","problem"
"Ideas","Culture","Intelligent Life","http://moreintelligentlife.com/","","","103972","","","D","Mar 7, 2016","inactive"
"Ideas","Advice","Wiki How","http://www.wikihow.com/Special:Randomizer","http://www.wikihow.com/feed.rss","","193","","","D","14 hours ago","active"
"Ideas","Ideas","Zen Habits","http://zenhabits.net/","http://zenhabits.net/feed/","","16562","","1","D","Nov 15, 2016","problem"
"Ideas","Advice","Ehow","http://www.ehow.com/","","","815","","","D","Oct 20, 2017","problem"
"Ideas","Advice","Life Hacker","http://lifehacker.com/","","","401","","","D","","inactive"
"Ideas","Advice","Hongkiat","http://www.hongkiat.com/","http://www.hongkiat.com/blog/feed/","","2174","","","D","19 hours ago","active"
"Ideas","Advice","Uexpress","http://www.uexpress.com/","","","24426","","","D","15 hours ago","active"
"Ideas","Advice","About.com","http://www.about.com/#!/editors-picks/","","","175","","4","D","May 2, 2017","problem"
"Ideas","Articles","Upworthy","http://www.upworthy.com/","","","1383","","","D","Jan 25, 2016","inactive"
"Ideas","Advice","Ezine Articles","http://ezinearticles.com/","","","2714","","","N","","inactive"
"Info","Education","How Life Works","http://www.howlifeworks.com/","","","42739","","","M","Apr 13, 2016","active"
"Ideas","Advice","How to Get Rid of Stuff","http://www.howtogetridofstuff.com/","","","776886","","","D","Feb 15, 2018","problem"
"Info","Services","Top Ten Reviews","http://www.toptenreviews.com/","","","1871","","","N","","active"
"Info","Services","NOLO","http://www.nolo.com/","","","5316","","","N","","active"
"Ideas","Entertainment","Zergnet","http://www.zergnet.com/","","","1208","","","D","12 hours ago","active"
"Ideas","Advice","Diffen","http://www.diffen.com/","","","11988","","","D","14 hours ago","active"
"Info","Education","Difference Between","http://www.differencebetween.net/","","","22904","","","N","Mar 14, 2016","active"
"Info","Education","Quora","https://www.quora.com/","","","139","","","N","","active"
"Info","Services","Straight Dope","http://www.straightdope.com","","","5367","","","N","Apr 19, 2016","active"
"Info","Services","All Experts","http://www.allexperts.com/","","","22857","","","N","","active"
"Info","Education","Answers.com","http://www.answers.com/","","","384","","","N","Jan 26, 2017","active"
"Info","Education","Ask.com","http://www.ask.com/","","","35","","","W","3 days ago","active"
"Info","Education","Snopes","http://www.snopes.com/","","","2268","","","N","","active"
"Ideas","Specialized","Fact Check","http://factcheck.org","http://www.factcheck.org/feed","","45936","","","D","Oct 12, 2017","problem"
"Info","Education","Find Smarter","http://www.findsmarter.com/","","","75217","","","N","","active"
"Info","Education","Reference Desk","http://refdesk.com/","","","27357","","","W","2 days ago","active"
"Info","Education","Fact Monster","http://www.factmonster.com","","","33471","","","N","","active"
"Info","Business","Think With Google","http://www.thinkwithgoogle.com/","","","10419","","","N","","inactive"
"Info","Business","Amy Porterfeld","http://www.amyporterfield.com/","","","33747","","","W","1 day ago","active"
"Info","Business","The Ladders","http://www.theladders.com/","","","7951","","","N","","active"
"Info","Business","Get Human","http://gethuman.com/","","","14669","","","N","","active"
"Info","Business","Referral Key","https://www.referralkey.com/","","","32031","","","N","","active"
"Info","Business","Crowds Unite","http://crowdsunite.com/","","","423469","","","N","","active"
"Info","Business","990 Finder","http://990finder.foundationcenter.org/","","","38456","","","N","","active"
"Info","Business","Bullhorn Reach","http://www.bullhornreach.com/","","","23091","","","N","","active"
"Info","Business","Hire Art","https://www.hireart.com/","","","252020","","","N","","active"
"Info","Business","Freelancer","http://www.freelancer.com/","","","1372","","","N","","active"
"Info","Business","Guru","http://www.guru.com/","","","5924","","","N","","active"
"Info","Business","Fiverr","http://fiverr.com/","","","473","","","N","","active"
"Info","Business","99 Designs","http://99designs.com/","","","3440","","","N","","active"
"Info","Business","Gigster Freelance Computer Jobs","https://trygigster.com/","","","261665","","","N","","active"
"Info","Business","Career Cup","http://www.careercup.com/","","","29881","","","N","","active"
"Info","Business","Upwork ","https://www.upwork.com/","","","824","","","N","","active"
"Info","Business","Glass Door","http://www.glassdoor.com/","","","505","","","N","","active"
"Info","Business","Brand Channel","http://www.brandchannel.com/","","","121475","","","W","3 days ago","active"
"Info","Business","True Lancer","http://www.truelancer.com/","","","20817","","","N","","active"
"News","Finance&Business","Marketing Land","http://marketingland.com/","http://feeds.marketingland.com/mktingland ","","8565","","","D","Sep 24, 2017","problem"
"Info","Business","Managed By Q","https://www.managedbyq.com/","","","402263","","","N","","active"
"Info","Business","All Pages","http://www.allpages.com/","","","89111","","","N","","active"
"Info","Services","Weather.gov","http://www.weather.gov/","","","844","","","W","8 hours ago","active"
"Info","Services","Patent Searcher","http://patentssearcher.com/","","","3439708","","","N","","active"
"Info","Services","Good News","http://goodnews.click/","","","102283","","","N","","active"
"Info","Services","Time & Date","http://www.timeanddate.com/","","","638","","","N","","active"
"Info","Services","NNDB","http://www.nndb.com/","","","60407","","","W","3 days ago","active"
"Info","Education","16 Personalities","http://www.16personalities.com/","","","7128","","","N","","active"
"Info","Services","Ideas Watch","http://www.ideaswatch.com/","","","69653","","","N","","active"
"Info","Services","Archive.org","https://archive.org/","","","244","","","N","","active"
"Info","Services","Info.com","http://info.com/","","","8424","","","N","","active"
"Info","Services","Pissed Consumer","http://www.pissedconsumer.com/","","","12588","","","N","","active"
"Info","Business","Gum Road","https://gumroad.com/","","","8008","","","n","","active"
"Info","Business","Bookedin","http://www.bookedin.net/","","","440143","","","N","","active"
"Info","Business","Skrill","https://www.skrill.com/","","","2776","","","N","","active"
"Info","Services","Trello","https://trello.com/","","","416","","","N","","active"
"Info","Business","Kanban Flow","https://kanbanflow.com/","","","31028","","","N","","active"
"Info","Business","Evernote","https://evernote.com/","","","417","","","N","","active"
"Info","Services","RescueTime","https://www.rescuetime.com/","","","11648","","","N","","active"
"Info","Services","Wiki Media","http://www.wikimedia.org/","","","243","","","N","","active"
"Info","Business","Brewster","https://app.brewster.com/","","","21368","","","N","","active"
"Home","Home","Good Housekeeping","http://www.goodhousekeeping.com/","http://www.goodhousekeeping.com/rss/all.xml","","2367","","","D","Oct 13, 2017","problem"
"Home","Home","Family Circle","http://www.familycircle.com/","","","41618","","","D","Sep 19, 2016","problem"
"Home","Home","Martha Stewart","http://www.marthastewart.com/","","","3162","","","D","Sep 30, 2017","problem"
"Home","Home","Real Simple","http://www.realsimple.com/","","","1803","","","D","17 hours ago","active"
"Home","Home","Country Living","http://www.countryliving.com/","","","4980","","","D","Oct 27, 2017","problem"
"Home","Home","Sunset Magazine","http://www.sunset.com/","http://feeds.sunset.com/Sunset/latest","","12778","","","D","Oct 8, 2017","problem"
"Home","Home","Chatelaine","http://www.chatelaine.com/","http://www.chatelaine.com/feed/","","31017","","","D","17 hours ago","active"
"Info","Entertainment","All Women's Talk","http://allwomenstalk.com/","","","3576","","","W","4 days ago","active"
"Info","Services","Houzz","http://www.houzz.com/","","","678","","","W","4 days ago","active"
"Home","Home","Do It Yourself","http://www.doityourself.com/","http://feeds.feedburner.com/doityourselfdiy","348","5651","","","D","13 hours ago","active"
"Info","Education","Family Handyman","http://www.familyhandyman.com/","","","6677","","","N","Sep 27, 2017","active"
"Home","Home","This Old House","http://www.thisoldhouse.com/","http://feeds.thisoldhouse.com/ThisOldHouseLatest","","4585","","1","D","12 hours ago","active"
"Home","Home","Traditional Home","http://www.traditionalhome.com/","http://www.traditionalhome.com/rss.xml","","102020","","","D","13 hours ago","active"
"Home","Home","Make Zine","http://makezine.com/","http://makezine.com/feed/","","10610","","","D","10 hours ago","active"
"Info","Services","Zillow","http://www.zillow.com/","","","158","","","N","","active"
"Info","Services","Trulia","http://www.trulia.com/","","","531","","","N","","active"
"Info","Services","Redfin","http://www.redfin.com/","","","1003","","","N","","active"
"Info","Services","Realtor","http://www.realtor.com/","","","474","","","N","","active"
"Info","Services","Shop Smart","http://www.shopsmart.org/","","","619895","","","N","","active"
"Info","Services","Fat Wallet","http://www.fatwallet.com/","","","1788","","","N","","active"
"Info","Services","Groupon","http://www.groupon.com/","","","262","","","N","","active"
"Info","Services","Dan's Deals","http://www.dansdeals.com/","","","20827","","","W","4 days ago","active"
"Info","Education","Learn-Vest","http://www.learnvest.com/","","","20790","","","N","Apr 21, 2016","active"
"Info","Education","Wikinvest","https://www.wikinvest.com/","","","24351","","","N","","active"
"Info","Services","Credit Karma","https://www.creditkarma.com/","","","1119","","","N","","active"
"Info","Services","Zenni Optical","http://www.zennioptical.com/","","","8573","","","N","May 27, 2016","active"
"Home","Home","Thrifty Fun","http://www.thriftyfun.com/","http://www2.thriftyfun.com/tf/index.rss","33","15762","","","D","Aug 16, 2016","problem"
"Info","Services","Ali Express","http://www.aliexpress.com/","","","32","","","W","4 days ago","active"
"Info","Services","Angie's List","http://www.angieslist.com/","","","1819","","","N","","active"
"Info","Services","ASOS","http://www.asos.com/","","","473","","","M","Apr 10, 2016","active"
"Home","Home","Ten Thousand Villages","http://www.tenthousandvillages.com/","","","113571","","","D","Jan 28, 2016","inactive"
"Info","Education","Mint.com","https://www.mint.com/","","","1206","","","N","","active"
"Info","Services","Bang-good","http://www.banggood.com/","","","962","","","W","4 days ago","active"
"Info","Services","Lucky Shops","http://www.luckyshops.com/","","","13909","","","W","4 days ago","active"
"Info","Services","Etsy","http://www.etsy.com/","","","148","","","N","","active"
"Info","Services","Vat 19","http://www.vat19.com/","","","25669","","","N","","active"
"Home","Home","Coolest Gadgets","http://www.coolest-gadgets.com/","http://www.coolest-gadgets.com/feed/","","84371","","","D","14 hours ago","active"
"Info","Travel","Trip Advisor","http://www.tripadvisor.com/","","","169","","","N","","active"
"Info","Travel","Fodors","http://www.fodors.com/","","","5230","","","W","4 days ago","active"
"Info","Travel","Conde Nast Traveler","http://www.cntraveler.com/","","","6696","","","W","4 days ago","active"
"News","Magazines","Travel & Liesure","http://www.travelandleisure.com/","","","5465","","","D","12 hours ago","active"
"Info","Travel","Away.com","http://away.com/","","","417745","","","N","Jan 19, 2016","active"
"Info","Travel","Airbnb","https://www.airbnb.com/","","","441","","","N","","active"
"Info","Travel","VRBO","http://www.vrbo.com/","","","1330","","","N","","active"
"Info","Travel","Matrix Flight Calculator","http://matrix.itasoftware.com/","","","13935","","","N","","active"
"Info","Travel","Hipmunk","http://www.hipmunk.com/","","","7647","","","N","","active"
"Info","Travel","Booking.com","http://www.booking.com/","","","80","","","W","2 days ago","active"
"Info","Travel","Yahoo Travel","https://www.yahoo.com/travel/","","","921","","","N","","active"
"Info","Travel","Road Trippers","https://roadtrippers.com/","","","15934","","","N","","active"
"Info","Travel","Agoda","http://www.agoda.com/","","","544","","","N","May 29, 2016","active"
"Info","Travel","Room-a-rama","https://www.roomorama.com/","","","48977","","","N","","active"
"Ideas","Advice","Parents Magazine","http://www.parents.com/","","","3762","","","D","Oct 18, 2017","problem"
"Home","Home","Working Mother","http://www.workingmother.com/","http://www.workingmother.com/rss.xml?cmpid=rssfooter","1","73848","","","D","15 hours ago","active"
"Info","Services","Urban Sitter","https://www.urbansitter.com/","","","106708","","","N","","active"
"Info","Education","Instructables","http://www.instructables.com/","","","555","","","W","16 hours ago","active"
"Info","Entertainment","Puzzles.com","http://www.puzzles.com/","","","308991","","","W","1 day ago","active"
"Info","Entertainment","A Fun Zone","http://www.afunzone.com/","","","569736","","","W","1 day ago","active"
"Info","Entertainment","Family Fun Magazine","http://www.parents.com/familyfun-magazine/","","","3762","","","W","3 days ago","active"
"Info","Education","Wonderopolis","http://wonderopolis.org/","","","90252","","","W","3 days ago","active"
"Info","Entertainment","Go Kids","http://www.gokids.net/","","","5914566","","","W","4 days ago","active"
"Info","Entertainment","Funology","http://www.funology.com/","","","89236","","","W","3 days ago","active"
"Info","Entertainment","Parenting Humor","http://www.parentinghumor.com/","","","5976843","","","N","Feb 18, 2017","active"
"Info","Services","Task Rabbit","https://www.taskrabbit.com/","","","22542","","","N","","active"
"Info","Services","Home Joy","https://www.homejoy.com/","","","48244","","","N","","active"
"Info","Services","Postmates","https://postmates.com/","","","16193","","","N","","active"
"Info","Health&Food","Munchery","https://munchery.com/","","","22341","","","N","","active"
"Info","Services","From Parcel","https://www.fromparcel.com/","","","515524","","","N","","active"
"Info","Services","Fly Cleaners","http://flycleaners.com/","","","748312","","","W","2 days ago","active"
"Info","Health&Food","Eat Feastly","https://www.eatfeastly.com/","","","283821","","","N","","active"
"Info","Services","Yelp","http://www.yelp.com/","","","143","","","W","16 hours ago","active"
"Info","Services","Next Door","https://nextdoor.com/","","","1855","","","N","","active"
"Info","Services","Four Square","https://foursquare.com/","","","1047","","","N","","active"
"Info","Services","Meal Train","http://www.mealtrain.com/","","","69303","","","N","","active"
"Info","Services","Paperless Post","https://www.paperlesspost.com/","","","5656","","","N","","active"
"Info","Health&Food","Zoc Doc","https://www.zocdoc.com/","","","6640","","","N","","active"
